,drug_name,excp_name,drug_smile,excp_smile,pair_smile,class
1289,Clofazimine,beta_carotene,CC(N=c1cc2-c(nc3ccccc3n2-c2ccc(cc2)Cl)cc1Nc1ccc(Cl)cc1)C,C(=C/C(=C/C=C/C=C(/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)C)C)\C=C(C)\C=C\C1=C(CCCC1(C)C)C,CC(N=c1cc2-c(nc3ccccc3n2-c2ccc(cc2)Cl)cc1Nc1ccc(Cl)cc1)C.C(=C/C(=C/C=C/C=C(/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)C)C)\C=C(C)\C=C\C1=C(CCCC1(C)C)C,0
1290,Clofazimine,menthol,c1cc(-n2c3cc(=NC(C)C)c(Nc4ccc(cc4)Cl)cc-3nc3c2cccc3)ccc1Cl,CC(C)C1C(O)CC(CC1)C,c1cc(-n2c3cc(=NC(C)C)c(Nc4ccc(cc4)Cl)cc-3nc3c2cccc3)ccc1Cl.CC(C)C1C(O)CC(CC1)C,0
1291,Clofazimine,alpha-terpineol,c1c(Cl)ccc(-n2c3ccccc3nc3cc(c(=NC(C)C)cc-32)Nc2ccc(cc2)Cl)c1,CC(O)(C)C1CC=C(C)CC1,c1c(Cl)ccc(-n2c3ccccc3nc3cc(c(=NC(C)C)cc-32)Nc2ccc(cc2)Cl)c1.CC(O)(C)C1CC=C(C)CC1,0
1292,Clofazimine,fenchyl_alcohol,c12c(n(-c3ccc(cc3)Cl)c3cc(=NC(C)C)c(cc-3n2)Nc2ccc(cc2)Cl)cccc1,C12CC(CC1)(C)C(C2(C)C)O,c12c(n(-c3ccc(cc3)Cl)c3cc(=NC(C)C)c(cc-3n2)Nc2ccc(cc2)Cl)cccc1.C12CC(CC1)(C)C(C2(C)C)O,0
1293,Clofazimine,biotin,c1cc(Cl)ccc1Nc1c(cc2-c(nc3c(cccc3)n2-c2ccc(cc2)Cl)c1)=NC(C)C,C(C[C@H]1[C@H]2NC(=O)N[C@H]2CS1)CCC(=O)O,c1cc(Cl)ccc1Nc1c(cc2-c(nc3c(cccc3)n2-c2ccc(cc2)Cl)c1)=NC(C)C.C(C[C@H]1[C@H]2NC(=O)N[C@H]2CS1)CCC(=O)O,0
1294,Clofazimine,xylitol,c12-c(n(-c3ccc(Cl)cc3)c3ccccc3n2)cc(c(c1)Nc1ccc(Cl)cc1)=NC(C)C,C(O)[C@H](O)C(O)[C@@H](CO)O,c12-c(n(-c3ccc(Cl)cc3)c3ccccc3n2)cc(c(c1)Nc1ccc(Cl)cc1)=NC(C)C.C(O)[C@H](O)C(O)[C@@H](CO)O,0
1295,Clofazimine,trans-cinnamic_acid,c1c(=NC(C)C)c(cc2-c1n(c1ccccc1n2)-c1ccc(cc1)Cl)Nc1ccc(cc1)Cl,O=C(/C=C/c1ccccc1)O,c1c(=NC(C)C)c(cc2-c1n(c1ccccc1n2)-c1ccc(cc1)Cl)Nc1ccc(cc1)Cl.O=C(/C=C/c1ccccc1)O,0
1296,Clofazimine,thimerosal,c1(Nc2ccc(Cl)cc2)c(cc2n(-c3ccc(cc3)Cl)c3c(nc-2c1)cccc3)=NC(C)C,O=C([O-])c1c(S[Hg]CC)cccc1,c1(Nc2ccc(Cl)cc2)c(cc2n(-c3ccc(cc3)Cl)c3c(nc-2c1)cccc3)=NC(C)C.O=C([O-])c1c(S[Hg]CC)cccc1,0
1297,Clofazimine,tyramine,c1c(c(cc2-c1nc1c(n2-c2ccc(Cl)cc2)cccc1)=NC(C)C)Nc1ccc(Cl)cc1,c1cc(ccc1O)CCN,c1c(c(cc2-c1nc1c(n2-c2ccc(Cl)cc2)cccc1)=NC(C)C)Nc1ccc(Cl)cc1.c1cc(ccc1O)CCN,0
1298,Clofazimine,fumaric_acid,CC(C)N=c1cc2n(c3c(nc-2cc1Nc1ccc(cc1)Cl)cccc3)-c1ccc(Cl)cc1,OC(=O)/C=C/C(=O)O,CC(C)N=c1cc2n(c3c(nc-2cc1Nc1ccc(cc1)Cl)cccc3)-c1ccc(Cl)cc1.OC(=O)/C=C/C(=O)O,0
1299,Clofazimine,congo_red,c1c(ccc(-n2c3cc(c(Nc4ccc(cc4)Cl)cc-3nc3c2cccc3)=NC(C)C)c1)Cl,c1cccc2c(N)c(N=Nc3ccc(cc3)-c3ccc(cc3)N=Nc3cc(c4c(c3N)cccc4)S([O-])(=O)=O)cc(c12)S([O-])(=O)=O,c1c(ccc(-n2c3cc(c(Nc4ccc(cc4)Cl)cc-3nc3c2cccc3)=NC(C)C)c1)Cl.c1cccc2c(N)c(N=Nc3ccc(cc3)-c3ccc(cc3)N=Nc3cc(c4c(c3N)cccc4)S([O-])(=O)=O)cc(c12)S([O-])(=O)=O,0
1300,Clofazimine,vanillin,CC(C)N=c1cc2-c(cc1Nc1ccc(cc1)Cl)nc1ccccc1n2-c1ccc(cc1)Cl,COc1c(ccc(c1)C=O)O,CC(C)N=c1cc2-c(cc1Nc1ccc(cc1)Cl)nc1ccccc1n2-c1ccc(cc1)Cl.COc1c(ccc(c1)C=O)O,0
1301,Clofazimine,saccharin,c1cccc2c1nc1-c(cc(=NC(C)C)c(c1)Nc1ccc(cc1)Cl)n2-c1ccc(Cl)cc1,c1c2C(NS(c2ccc1)(=O)=O)=O,c1cccc2c1nc1-c(cc(=NC(C)C)c(c1)Nc1ccc(cc1)Cl)n2-c1ccc(Cl)cc1.c1c2C(NS(c2ccc1)(=O)=O)=O,0
1302,Clofazimine,allantoin,c1(Nc2cc3-c(cc2=NC(C)C)n(-c2ccc(Cl)cc2)c2ccccc2n3)ccc(cc1)Cl,C(N)(=O)NC1C(=O)NC(N1)=O,c1(Nc2cc3-c(cc2=NC(C)C)n(-c2ccc(Cl)cc2)c2ccccc2n3)ccc(cc1)Cl.C(N)(=O)NC1C(=O)NC(N1)=O,0
1303,Clofazimine,vitamin_A_palmitate,c1c(ccc(Nc2cc3nc4ccccc4n(-c4ccc(cc4)Cl)c-3cc2=NC(C)C)c1)Cl,C(CCCCCCCCCCCCCC(OC/C=C(/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)C)C)=O)C,c1c(ccc(Nc2cc3nc4ccccc4n(-c4ccc(cc4)Cl)c-3cc2=NC(C)C)c1)Cl.C(CCCCCCCCCCCCCC(OC/C=C(/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)C)C)=O)C,0
1304,Clofazimine,acetylcholine_chloride,c12cc(Nc3ccc(Cl)cc3)c(=NC(C)C)cc-2n(c2c(n1)cccc2)-c1ccc(Cl)cc1,C(COC(C)=O)[N+](C)(C)C,c12cc(Nc3ccc(Cl)cc3)c(=NC(C)C)cc-2n(c2c(n1)cccc2)-c1ccc(Cl)cc1.C(COC(C)=O)[N+](C)(C)C,0
1305,Clofazimine,dibutyl_phthalate,n1(c2ccccc2nc2cc(c(=NC(C)C)cc-21)Nc1ccc(cc1)Cl)-c1ccc(cc1)Cl,C(C)CCOC(c1ccccc1C(OCCCC)=O)=O,n1(c2ccccc2nc2cc(c(=NC(C)C)cc-21)Nc1ccc(cc1)Cl)-c1ccc(cc1)Cl.C(C)CCOC(c1ccccc1C(OCCCC)=O)=O,0
1306,Clofazimine,trometamol,N(C(C)C)=c1c(cc2nc3c(n(c-2c1)-c1ccc(Cl)cc1)cccc3)Nc1ccc(Cl)cc1,OCC(CO)(CO)N,N(C(C)C)=c1c(cc2nc3c(n(c-2c1)-c1ccc(Cl)cc1)cccc3)Nc1ccc(Cl)cc1.OCC(CO)(CO)N,0
1307,Clofazimine,benzoyl_peroxide,c1c2nc3c(n(c-2cc(c1Nc1ccc(cc1)Cl)=NC(C)C)-c1ccc(cc1)Cl)cccc3,C(OOC(c1ccccc1)=O)(=O)c1ccccc1,c1c2nc3c(n(c-2cc(c1Nc1ccc(cc1)Cl)=NC(C)C)-c1ccc(cc1)Cl)cccc3.C(OOC(c1ccccc1)=O)(=O)c1ccccc1,0
1308,Clofazimine,triethyl_citrate,c1c(Cl)ccc(c1)Nc1cc2-c(n(c3ccccc3n2)-c2ccc(cc2)Cl)cc1=NC(C)C,CCOC(C(CC(=O)OCC)(O)CC(=O)OCC)=O,c1c(Cl)ccc(c1)Nc1cc2-c(n(c3ccccc3n2)-c2ccc(cc2)Cl)cc1=NC(C)C.CCOC(C(CC(=O)OCC)(O)CC(=O)OCC)=O,0
1309,Clofazimine,triacetin,c1cc(ccc1-n1c2ccccc2nc2-c1cc(c(c2)Nc1ccc(cc1)Cl)=NC(C)C)Cl,O(C(=O)C)C(COC(=O)C)COC(C)=O,c1cc(ccc1-n1c2ccccc2nc2-c1cc(c(c2)Nc1ccc(cc1)Cl)=NC(C)C)Cl.O(C(=O)C)C(COC(=O)C)COC(C)=O,0
1310,Clofazimine,glycerol,c1c(ccc(Nc2c(cc3n(c4ccccc4nc-3c2)-c2ccc(Cl)cc2)=NC(C)C)c1)Cl,OC(CO)CO,c1c(ccc(Nc2c(cc3n(c4ccccc4nc-3c2)-c2ccc(Cl)cc2)=NC(C)C)c1)Cl.OC(CO)CO,0
1311,Clofazimine,propylene_glycol,c1c(ccc(c1)Nc1c(=NC(C)C)cc2-c(nc3c(n2-c2ccc(Cl)cc2)cccc3)c1)Cl,C(CO)(O)C,c1c(ccc(c1)Nc1c(=NC(C)C)cc2-c(nc3c(n2-c2ccc(Cl)cc2)cccc3)c1)Cl.C(CO)(O)C,0
1312,Clofazimine,mebendazole,c1c2-c(n(-c3ccc(Cl)cc3)c3c(cccc3)n2)cc(=NC(C)C)c1Nc1ccc(cc1)Cl,n1c2ccc(C(=O)c3ccccc3)cc2[nH]c1NC(=O)OC,c1c2-c(n(-c3ccc(Cl)cc3)c3c(cccc3)n2)cc(=NC(C)C)c1Nc1ccc(cc1)Cl.n1c2ccc(C(=O)c3ccccc3)cc2[nH]c1NC(=O)OC,1
1313,Clofazimine,L-proline,Clc1ccc(-n2c3cc(=NC(C)C)c(Nc4ccc(cc4)Cl)cc-3nc3c2cccc3)cc1,OC(=O)[C@H]1NCCC1,Clc1ccc(-n2c3cc(=NC(C)C)c(Nc4ccc(cc4)Cl)cc-3nc3c2cccc3)cc1.OC(=O)[C@H]1NCCC1,0
1314,Clofazimine,L-lysine,c1(ccc(Nc2cc3-c(n(-c4ccc(cc4)Cl)c4ccccc4n3)cc2=NC(C)C)cc1)Cl,C([C@@H](C(=O)O)N)CCCN,c1(ccc(Nc2cc3-c(n(-c4ccc(cc4)Cl)c4ccccc4n3)cc2=NC(C)C)cc1)Cl.C([C@@H](C(=O)O)N)CCCN,0
1315,Clofazimine,L-ascorbic_acid,c1c(ccc(Cl)c1)Nc1cc2nc3ccccc3n(c-2cc1=NC(C)C)-c1ccc(Cl)cc1,[C@H](CO)([C@H]1OC(C(=C1O)O)=O)O,c1c(ccc(Cl)c1)Nc1cc2nc3ccccc3n(c-2cc1=NC(C)C)-c1ccc(Cl)cc1.[C@H](CO)([C@H]1OC(C(=C1O)O)=O)O,0
1316,Clofazimine,stearic_acid,CC(N=c1cc2-c(cc1Nc1ccc(cc1)Cl)nc1c(cccc1)n2-c1ccc(Cl)cc1)C,C(CCCCCCCCCCCCC)CCCC(=O)O,CC(N=c1cc2-c(cc1Nc1ccc(cc1)Cl)nc1c(cccc1)n2-c1ccc(Cl)cc1)C.C(CCCCCCCCCCCCC)CCCC(=O)O,0
1317,Clofazimine,(R)-(+)-Limonene,c1(ccc(cc1)-n1c2c(nc3-c1cc(=NC(C)C)c(Nc1ccc(Cl)cc1)c3)cccc2)Cl,C(C)([C@@H]1CCC(=CC1)C)=C,c1(ccc(cc1)-n1c2c(nc3-c1cc(=NC(C)C)c(Nc1ccc(Cl)cc1)c3)cccc2)Cl.C(C)([C@@H]1CCC(=CC1)C)=C,0
1318,Clofazimine,meglumine,c1(-n2c3-c(cc(c(c3)=NC(C)C)Nc3ccc(cc3)Cl)nc3c2cccc3)ccc(cc1)Cl,O[C@@H]([C@@H](O)[C@@H]([C@H](CNC)O)O)CO,c1(-n2c3-c(cc(c(c3)=NC(C)C)Nc3ccc(cc3)Cl)nc3c2cccc3)ccc(cc1)Cl.O[C@@H]([C@@H](O)[C@@H]([C@H](CNC)O)O)CO,0
1319,Clofazimine,hydrochlorothiazide,c1(Cl)ccc(-n2c3ccccc3nc3cc(Nc4ccc(cc4)Cl)c(=NC(C)C)cc-32)cc1,S(N)(=O)(c1c(Cl)cc2c(S(=O)(NCN2)=O)c1)=O,c1(Cl)ccc(-n2c3ccccc3nc3cc(Nc4ccc(cc4)Cl)c(=NC(C)C)cc-32)cc1.S(N)(=O)(c1c(Cl)cc2c(S(=O)(NCN2)=O)c1)=O,0
1320,Clofazimine,ketoprofen,Clc1ccc(cc1)-n1c2cc(=NC(C)C)c(cc-2nc2ccccc21)Nc1ccc(cc1)Cl,c1ccccc1C(=O)c1cc(ccc1)C(C)C(=O)O,Clc1ccc(cc1)-n1c2cc(=NC(C)C)c(cc-2nc2ccccc21)Nc1ccc(cc1)Cl.c1ccccc1C(=O)c1cc(ccc1)C(C)C(=O)O,0
1321,Clofazimine,memantine_hydrochloride,n1c2cc(Nc3ccc(Cl)cc3)c(cc-2n(-c2ccc(cc2)Cl)c2ccccc12)=NC(C)C,C1C2CC3(C)CC(C)(CC1(C3)N)C2,n1c2cc(Nc3ccc(Cl)cc3)c(cc-2n(-c2ccc(cc2)Cl)c2ccccc12)=NC(C)C.C1C2CC3(C)CC(C)(CC1(C3)N)C2,0
1322,Clofazimine,naproxen_sodium,C(C)(C)N=c1cc2-c(cc1Nc1ccc(cc1)Cl)nc1ccccc1n2-c1ccc(cc1)Cl,[O-]C(=O)[C@@H](C)c1cc2ccc(cc2cc1)OC,C(C)(C)N=c1cc2-c(cc1Nc1ccc(cc1)Cl)nc1ccccc1n2-c1ccc(cc1)Cl.[O-]C(=O)[C@@H](C)c1cc2ccc(cc2cc1)OC,0
1323,Clofazimine,mannitol,c1c(ccc(Cl)c1)Nc1cc2-c(n(-c3ccc(cc3)Cl)c3ccccc3n2)cc1=NC(C)C,O[C@H](CO)[C@H]([C@H](O)[C@H](O)CO)O,c1c(ccc(Cl)c1)Nc1cc2-c(n(-c3ccc(cc3)Cl)c3ccccc3n2)cc1=NC(C)C.O[C@H](CO)[C@H]([C@H](O)[C@H](O)CO)O,0
1324,Clofazimine,D-sorbitol,c12-c(cc(Nc3ccc(cc3)Cl)c(c2)=NC(C)C)nc2ccccc2n1-c1ccc(Cl)cc1,[C@H](O)([C@@H]([C@H](CO)O)O)[C@@H](CO)O,c12-c(cc(Nc3ccc(cc3)Cl)c(c2)=NC(C)C)nc2ccccc2n1-c1ccc(Cl)cc1.[C@H](O)([C@@H]([C@H](CO)O)O)[C@@H](CO)O,0
1325,Clofazimine,tannic_acid,c12c(cccc2)nc2-c(n1-c1ccc(cc1)Cl)cc(c(c2)Nc1ccc(cc1)Cl)=NC(C)C,Oc1cc(C(=O)Oc2cc(cc(c2O)O)C(=O)O[C@H]2[C@H](OC(c3cc(OC(=O)c4cc(c(c(O)c4)O)O)c(O)c(O)c3)=O)[C@@H](OC(=O)c3cc(OC(c4cc(c(c(c4)O)O)O)=O)c(c(O)c3)O)[C@H](OC(=O)c3cc(c(O)c(O)c3)OC(=O)c3cc(c(O)c(O)c3)O)[C@H](O2)COC(=O)c2cc(c(c(c2)OC(c2cc(O)c(c(O)c2)O)=O)O)O)cc(c1O)O,c12c(cccc2)nc2-c(n1-c1ccc(cc1)Cl)cc(c(c2)Nc1ccc(cc1)Cl)=NC(C)C.Oc1cc(C(=O)Oc2cc(cc(c2O)O)C(=O)O[C@H]2[C@H](OC(c3cc(OC(=O)c4cc(c(c(O)c4)O)O)c(O)c(O)c3)=O)[C@@H](OC(=O)c3cc(OC(c4cc(c(c(c4)O)O)O)=O)c(c(O)c3)O)[C@H](OC(=O)c3cc(c(O)c(O)c3)OC(=O)c3cc(c(O)c(O)c3)O)[C@H](O2)COC(=O)c2cc(c(c(c2)OC(c2cc(O)c(c(O)c2)O)=O)O)O)cc(c1O)O,0
1326,Clofazimine,rhodamine_B,c1c(Cl)ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NC(C)C)c1,c1cc(N(CC)CC)cc2oc3cc(=[N+](CC)CC)ccc-3c(c21)-c1c(cccc1)C(O)=O,c1c(Cl)ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NC(C)C)c1.c1cc(N(CC)CC)cc2oc3cc(=[N+](CC)CC)ccc-3c(c21)-c1c(cccc1)C(O)=O,0
1327,Clofazimine,moxifloxacin,c12nc3cc(c(cc-3n(c1cccc2)-c1ccc(Cl)cc1)=NC(C)C)Nc1ccc(cc1)Cl,O(c1c2n(cc(C(=O)O)c(c2cc(c1N1C[C@@H]2CCCN[C@@H]2C1)F)=O)C1CC1)C,c12nc3cc(c(cc-3n(c1cccc2)-c1ccc(Cl)cc1)=NC(C)C)Nc1ccc(cc1)Cl.O(c1c2n(cc(C(=O)O)c(c2cc(c1N1C[C@@H]2CCCN[C@@H]2C1)F)=O)C1CC1)C,0
1328,Clofazimine,ciprofloxacin,Clc1ccc(cc1)Nc1c(=NC(C)C)cc2n(c3ccccc3nc-2c1)-c1ccc(cc1)Cl,C1NCCN(C1)c1cc2c(cc1F)c(c(cn2C1CC1)C(O)=O)=O,Clc1ccc(cc1)Nc1c(=NC(C)C)cc2n(c3ccccc3nc-2c1)-c1ccc(cc1)Cl.C1NCCN(C1)c1cc2c(cc1F)c(c(cn2C1CC1)C(O)=O)=O,0
1329,Clofazimine,certirizine,c12nc3ccccc3n(c-2cc(c(c1)Nc1ccc(Cl)cc1)=NC(C)C)-c1ccc(cc1)Cl,c1cccc(c1)C(c1ccc(Cl)cc1)N1CCN(CCOCC(=O)O)CC1,c12nc3ccccc3n(c-2cc(c(c1)Nc1ccc(Cl)cc1)=NC(C)C)-c1ccc(cc1)Cl.c1cccc(c1)C(c1ccc(Cl)cc1)N1CCN(CCOCC(=O)O)CC1,0
1330,Clofazimine,budesonide,c1(c(cc2n(-c3ccc(cc3)Cl)c3c(cccc3)nc-2c1)=NC(C)C)Nc1ccc(cc1)Cl,O=C1C=C2[C@@](C=C1)(C)[C@H]1[C@H](C[C@@]3([C@@]4(OC(O[C@@H]4C[C@H]3[C@@H]1CC2)CCC)C(=O)CO)C)O,c1(c(cc2n(-c3ccc(cc3)Cl)c3c(cccc3)nc-2c1)=NC(C)C)Nc1ccc(cc1)Cl.O=C1C=C2[C@@](C=C1)(C)[C@H]1[C@H](C[C@@]3([C@@]4(OC(O[C@@H]4C[C@H]3[C@@H]1CC2)CCC)C(=O)CO)C)O,0
1331,Clofazimine,etidronic_acid,N(c1c(cc2-c(nc3c(cccc3)n2-c2ccc(Cl)cc2)c1)=NC(C)C)c1ccc(Cl)cc1,OP(O)(C(C)(O)P(O)(O)=O)=O,N(c1c(cc2-c(nc3c(cccc3)n2-c2ccc(Cl)cc2)c1)=NC(C)C)c1ccc(Cl)cc1.OP(O)(C(C)(O)P(O)(O)=O)=O,0
1332,Clofazimine,emtricitabine,c12nc3ccccc3n(c-1cc(=NC(C)C)c(Nc1ccc(cc1)Cl)c2)-c1ccc(cc1)Cl,n1(c(nc(c(c1)F)N)=O)[C@H]1O[C@@H](CO)SC1,c12nc3ccccc3n(c-1cc(=NC(C)C)c(Nc1ccc(cc1)Cl)c2)-c1ccc(cc1)Cl.n1(c(nc(c(c1)F)N)=O)[C@H]1O[C@@H](CO)SC1,0
1333,Clofazimine,metoprolol(+)-tartrate,c1(ccc(-n2c3ccccc3nc3-c2cc(=NC(C)C)c(c3)Nc2ccc(cc2)Cl)cc1)Cl,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,c1(ccc(-n2c3ccccc3nc3-c2cc(=NC(C)C)c(c3)Nc2ccc(cc2)Cl)cc1)Cl.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,0
1334,Clofazimine,phenytoin,n1(c2ccccc2nc2-c1cc(c(Nc1ccc(Cl)cc1)c2)=NC(C)C)-c1ccc(cc1)Cl,c1ccccc1C1(c2ccccc2)C(=O)NC(=O)N1,n1(c2ccccc2nc2-c1cc(c(Nc1ccc(Cl)cc1)c2)=NC(C)C)-c1ccc(cc1)Cl.c1ccccc1C1(c2ccccc2)C(=O)NC(=O)N1,0
1335,Clofazimine,propranolol_hydrochloride,c1(c(cc2-c(c1)nc1ccccc1n2-c1ccc(cc1)Cl)=NC(C)C)Nc1ccc(cc1)Cl,c12ccccc2c(OCC(CNC(C)C)O)ccc1,c1(c(cc2-c(c1)nc1ccccc1n2-c1ccc(cc1)Cl)=NC(C)C)Nc1ccc(cc1)Cl.c12ccccc2c(OCC(CNC(C)C)O)ccc1,0
1336,Clofazimine,captan,c12cc(c(cc-1n(-c1ccc(Cl)cc1)c1ccccc1n2)=NC(C)C)Nc1ccc(Cl)cc1,ClC(Cl)(SN1C(C2C(C1=O)CC=CC2)=O)Cl,c12cc(c(cc-1n(-c1ccc(Cl)cc1)c1ccccc1n2)=NC(C)C)Nc1ccc(Cl)cc1.ClC(Cl)(SN1C(C2C(C1=O)CC=CC2)=O)Cl,0
1337,Clofazimine,neotame,c1c(c(cc2n(-c3ccc(cc3)Cl)c3c(nc1-2)cccc3)=NC(C)C)Nc1ccc(Cl)cc1,c1ccccc1C[C@@H](C(=O)OC)NC(=O)[C@H](CC(O)=O)NCCC(C)(C)C,c1c(c(cc2n(-c3ccc(cc3)Cl)c3c(nc1-2)cccc3)=NC(C)C)Nc1ccc(Cl)cc1.c1ccccc1C[C@@H](C(=O)OC)NC(=O)[C@H](CC(O)=O)NCCC(C)(C)C,0
1338,Clofazimine,alendronate_sodium,c1c(Nc2ccc(Cl)cc2)c(=NC(C)C)cc2-c1nc1c(n2-c2ccc(Cl)cc2)cccc1,OP(C(CCCN)(P(=O)([O-])O)O)(=O)O,c1c(Nc2ccc(Cl)cc2)c(=NC(C)C)cc2-c1nc1c(n2-c2ccc(Cl)cc2)cccc1.OP(C(CCCN)(P(=O)([O-])O)O)(=O)O,0
1339,Clofazimine,piroxicam,Clc1ccc(cc1)-n1c2c(cccc2)nc2cc(Nc3ccc(cc3)Cl)c(cc-21)=NC(C)C,N1(C)S(=O)(=O)c2c(cccc2)C(=C1C(=O)Nc1ccccn1)O,Clc1ccc(cc1)-n1c2c(cccc2)nc2cc(Nc3ccc(cc3)Cl)c(cc-21)=NC(C)C.N1(C)S(=O)(=O)c2c(cccc2)C(=C1C(=O)Nc1ccccn1)O,0
1340,Clofazimine,desipramine_hydrochloride,c1(ccc(-n2c3-c(cc(c(c3)=NC(C)C)Nc3ccc(cc3)Cl)nc3c2cccc3)cc1)Cl,c1cc2c(CCc3c(cccc3)N2CCCNC)cc1,c1(ccc(-n2c3-c(cc(c(c3)=NC(C)C)Nc3ccc(cc3)Cl)nc3c2cccc3)cc1)Cl.c1cc2c(CCc3c(cccc3)N2CCCNC)cc1,0
1341,Clofazimine,nadolol,c1ccc2n(-c3ccc(cc3)Cl)c3-c(cc(Nc4ccc(Cl)cc4)c(c3)=NC(C)C)nc2c1,C(C(CNC(C)(C)C)O)Oc1cccc2c1C[C@H](O)[C@@H](C2)O,c1ccc2n(-c3ccc(cc3)Cl)c3-c(cc(Nc4ccc(Cl)cc4)c(c3)=NC(C)C)nc2c1.C(C(CNC(C)(C)C)O)Oc1cccc2c1C[C@H](O)[C@@H](C2)O,0
1342,Clofazimine,omeprazole,c1cc(-n2c3ccccc3nc3-c2cc(=NC(C)C)c(c3)Nc2ccc(cc2)Cl)ccc1Cl,c12nc(S(=O)Cc3c(c(c(C)cn3)OC)C)[nH]c1cc(OC)cc2,c1cc(-n2c3ccccc3nc3-c2cc(=NC(C)C)c(c3)Nc2ccc(cc2)Cl)ccc1Cl.c12nc(S(=O)Cc3c(c(c(C)cn3)OC)C)[nH]c1cc(OC)cc2,0
1343,Clofazimine,labetalol_hydrochloride,n1c2c(n(-c3ccc(Cl)cc3)c3cc(c(cc1-3)Nc1ccc(Cl)cc1)=NC(C)C)cccc2,OC(CNC(CCc1ccccc1)C)c1ccc(c(c1)C(N)=O)O,n1c2c(n(-c3ccc(Cl)cc3)c3cc(c(cc1-3)Nc1ccc(Cl)cc1)=NC(C)C)cccc2.OC(CNC(CCc1ccccc1)C)c1ccc(c(c1)C(N)=O)O,0
1344,Clofazimine,prednisone,c1(ccc(cc1)-n1c2ccccc2nc2-c1cc(=NC(C)C)c(c2)Nc1ccc(cc1)Cl)Cl,C1C[C@@H]2[C@@H]([C@]3(C)C1=CC(C=C3)=O)C(C[C@]1([C@H]2CC[C@]1(O)C(=O)CO)C)=O,c1(ccc(cc1)-n1c2ccccc2nc2-c1cc(=NC(C)C)c(c2)Nc1ccc(cc1)Cl)Cl.C1C[C@@H]2[C@@H]([C@]3(C)C1=CC(C=C3)=O)C(C[C@]1([C@H]2CC[C@]1(O)C(=O)CO)C)=O,0
1345,Clofazimine,risperidone,Clc1ccc(cc1)Nc1cc2nc3c(n(c-2cc1=NC(C)C)-c1ccc(Cl)cc1)cccc3,n12CCCCc1nc(c(c2=O)CCN1CCC(c2c3c(on2)cc(cc3)F)CC1)C,Clc1ccc(cc1)Nc1cc2nc3c(n(c-2cc1=NC(C)C)-c1ccc(Cl)cc1)cccc3.n12CCCCc1nc(c(c2=O)CCN1CCC(c2c3c(on2)cc(cc3)F)CC1)C,0
1346,Clofazimine,fluconazole,c1(Nc2c(cc3n(c4c(nc-3c2)cccc4)-c2ccc(cc2)Cl)=NC(C)C)ccc(Cl)cc1,n1n(CC(O)(c2ccc(cc2F)F)Cn2ncnc2)cnc1,c1(Nc2c(cc3n(c4c(nc-3c2)cccc4)-c2ccc(cc2)Cl)=NC(C)C)ccc(Cl)cc1.n1n(CC(O)(c2ccc(cc2F)F)Cn2ncnc2)cnc1,0
1347,Clofazimine,methotrexate_hydrate,c12-c(cc(Nc3ccc(Cl)cc3)c(=NC(C)C)c2)nc2ccccc2n1-c1ccc(cc1)Cl,n1c(nc2c(nc(CN(C)c3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(=O)O)cn2)c1N)N,c12-c(cc(Nc3ccc(Cl)cc3)c(=NC(C)C)c2)nc2ccccc2n1-c1ccc(cc1)Cl.n1c(nc2c(nc(CN(C)c3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(=O)O)cn2)c1N)N,0
1348,Clofazimine,tenofovir_alafenamide,c1c2nc3cc(c(=NC(C)C)cc-3n(c2ccc1)-c1ccc(cc1)Cl)Nc1ccc(cc1)Cl,[C@@H](Cn1cnc2c(N)ncnc21)(OC[P@@](Oc1ccccc1)(=O)N[C@H](C(OC(C)C)=O)C)C,c1c2nc3cc(c(=NC(C)C)cc-3n(c2ccc1)-c1ccc(cc1)Cl)Nc1ccc(cc1)Cl.[C@@H](Cn1cnc2c(N)ncnc21)(OC[P@@](Oc1ccccc1)(=O)N[C@H](C(OC(C)C)=O)C)C,0
1349,Clofazimine,carbamazepine,c1cc2nc3cc(c(cc-3n(c2cc1)-c1ccc(Cl)cc1)=NC(C)C)Nc1ccc(Cl)cc1,NC(N1c2c(C=Cc3ccccc13)cccc2)=O,c1cc2nc3cc(c(cc-3n(c2cc1)-c1ccc(Cl)cc1)=NC(C)C)Nc1ccc(Cl)cc1.NC(N1c2c(C=Cc3ccccc13)cccc2)=O,0
